10 31.9133058937 18.5625688868 33.0317783787 14.9743242984 -48.8290997531
10 31.9133058937 18.5625688868 34.5093939738 9.86236483767 -70.7165795323
10 31.9133058937 18.5625688868 34.7343091367 4.81592393321 -70.8639902535
20 28.266555825 22.6250362589 33.1986311361 17.3162507683 -55.3731933192
20 28.266555825 22.6250362589 38.2279066316 13.2333714086 -61.9607766958
20 28.266555825 22.6250362589 39.9608407933 3.76879423845 -83.3779476484
30 27.761785036 23.5089540803 33.2043491012 17.3396955168 -57.8481957727
30 27.761785036 23.5089540803 39.7331008455 17.1889969946 -63.4145152675
30 27.761785036 23.5089540803 45.4199961351 4.66423927389 -70.3336479055
40 27.7004891736 23.329986973 33.2043491012 17.3396955168 -58.3856408479
40 27.7004891736 23.329986973 39.7097564578 17.4812796112 -67.4426702913
40 27.7004891736 23.329986973 50.3561672789 3.54720066383 -83.8080324139
43 27.7004891736 23.329986973 39.7074579918 17.4818145605 -66.8256761373 C
50 27.7004891736 23.329986973 33.2043491012 17.3396955168 -58.6745643333
50 27.7004891736 23.329986973 39.7074579918 17.4818145605 -67.1428506297
50 27.7004891736 23.329986973 54.9564405962 4.00607797092 -89.2681924909
59 27.7004891736 23.329986973 55.6562741325 6.32024125227 -84.4961485521 C
60 27.745693371 23.3047873353 33.2043491012 17.3396955168 -58.8891551393
60 27.745693371 23.3047873353 39.7074579918 17.4818145605 -67.2070181651
60 27.745693371 23.3047873353 55.6562741325 6.32024125227 -86.8153420151
70 25.6695431909 18.7686832959 31.2204233527 20.3152554854 -68.3907272032
70 25.6695431909 18.7686832959 39.1742995741 12.3497872251 -67.3765694402
70 25.6695431909 18.7686832959 55.6562741325 6.32024125227 -88.5018330142
80 26.6427275808 15.9625352344 32.9297554781 17.5827659568 -60.962307335
80 26.6427275808 15.9625352344 39.5056626563 12.6005161859 -67.8609155142
80 26.6427275808 15.9625352344 55.6562741325 6.32024125227 -90.2622507683
84 26.6422203686 15.9619888904 33.1220477447 17.4328074486 -60.3882204933 C
87 26.6422203686 15.9619888904 38.7432786645 12.4751379775 -76.5990804394 C
88 26.6422203686 15.9619888904 55.6562741325 6.32024125227 -87.2751058793 C
90 26.6422203686 15.9619888904 31.9801383248 19.13617501 -58.3114157807
90 26.6422203686 15.9619888904 38.8459011051 11.7143050691 -79.9400059763
90 26.6422203686 15.9619888904 55.6562741325 6.32024125227 -88.4297225741
98 26.6422203686 15.9619888904 31.2330166328 20.3388546195 -60.8775100957 C
100 27.3417929376 15.4379944269 31.2367387346 20.3436670837 -61.9113120646
100 27.3417929376 15.4379944269 35.757104164 9.95243090195 -61.2659590547
100 27.3417929376 15.4379944269 55.6562741325 6.32024125227 -88.3544659123
110 30.119218532 11.9439715333 31.2367387346 20.3436670837 -58.2009228819
110 30.119218532 11.9439715333 35.7464540741 9.83286379441 -54.610591328
110 30.119218532 11.9439715333 55.6562741325 6.32024125227 -77.5741553894
115 30.1189978904 11.9437911448 55.6562741325 6.32024125227 -77.4891313226 C
120 30.1189978904 11.9437911448 32.8627263775 17.6551896382 -57.646953527
